Name,Platform,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,User_Score,User_Count
Lunar Knights,DS,2006.0,Role-Playing,Konami Digital Entertainment,0.23,82.0,7.8,25.0
Final Fantasy XI: Treasures of Aht Urhgan,PS2,2006.0,Role-Playing,Square Enix,0.23,87.0,7.1,13.0
WWE All Stars,3DS,2011.0,Fighting,THQ,0.23,71.0,7.4,7.0
Alundra,PS,1997.0,Role-Playing,Psygnosis,0.23,86.0,9.0,41.0
Mortal Kombat: Armageddon,Wii,2007.0,Fighting,Midway Games,0.23,71.0,8.4,33.0
Madden NFL 13,WiiU,2012.0,Sports,Electronic Arts,0.23,75.0,6.7,30.0
Transformers: Devastation,PS4,2015.0,Action,Activision,0.23,77.0,7.5,160.0
BlowOut,PS2,2003.0,Shooter,Zoo Digital Publishing,0.23,58.0,6.2,5.0
NFL Blitz Pro,PS2,2003.0,Sports,Midway Games,0.23,73.0,8.5,14.0
Tiger Woods PGA Tour 2003,GC,2002.0,Sports,Electronic Arts,0.23,90.0,8.0,5.0
Pinball Hall of Fame: The Gottlieb Collection,PSP,2005.0,Misc,Play It,0.23,73.0,8.1,13.0
Disgaea: Afternoon of Darkness,PSP,2006.0,Role-Playing,Tecmo Koei,0.23,87.0,8.2,69.0
Toukiden Kiwami,PSV,2014.0,Action,Tecmo Koei,0.23,82.0,8.6,42.0
SSX On Tour,PSP,2005.0,Sports,Electronic Arts,0.23,79.0,8.1,44.0
Rune Factory: Tides of Destiny,PS3,2011.0,Role-Playing,Marvelous Interactive,0.23,55.0,7.9,44.0
Ys Seven,PSP,2009.0,Role-Playing,Falcom Corporation,0.23,79.0,8.5,65.0
Lumines: Electronic Symphony,PSV,2012.0,Misc,Ubisoft,0.23,83.0,7.8,85.0
Tony Hawk's Proving Ground,DS,2007.0,Sports,Activision,0.23,79.0,6.7,6.0
The Polar Express,PS2,2004.0,Adventure,THQ,0.23,39.0,4.3,6.0
AC/DC LIVE: Rock Band Track Pack,X360,2008.0,Misc,MTV Games,0.23,63.0,4.9,10.0
Valhalla Knights 2,PSP,2008.0,Role-Playing,Rising Star Games,0.23,50.0,5.4,13.0
Spec Ops: The Line,PC,2012.0,Shooter,Take-Two Interactive,0.23,76.0,8.2,1237.0
Saint Seiya: Sanctuary Battle,PS3,2011.0,Action,Namco Bandai Games,0.23,62.0,7.3,34.0
NBA ShootOut 2003,PS2,2002.0,Sports,Sony Computer Entertainment,0.23,62.0,5.9,8.0
Need For Speed: Undercover,DS,2008.0,Racing,Electronic Arts,0.23,59.0,6.7,6.0
Rogue Ops,PS2,2003.0,Action,Kemco,0.23,61.0,9.2,6.0
Killer is Dead,PS3,2013.0,Action,Deep Silver,0.23,64.0,7.9,215.0
F1 2014,X360,2014.0,Racing,Codemasters,0.23,64.0,4.1,20.0
Legion: The Legend of Excalibur,PS2,2002.0,Action,Midway Games,0.22,51.0,7.0,6.0
Spartan: Total Warrior,PS2,2005.0,Action,Sega,0.22,74.0,8.4,65.0
Justice League Heroes,PSP,2006.0,Role-Playing,Eidos Interactive,0.22,72.0,7.8,5.0
Conflict: Vietnam,XB,2004.0,Shooter,SCi,0.22,60.0,7.3,9.0
Whirl Tour,PS2,2002.0,Sports,Crave Entertainment,0.22,58.0,7.0,5.0
NBA Street: Showdown,PSP,2005.0,Sports,Electronic Arts,0.22,75.0,8.5,15.0
pro evolution soccer 2011,Wii,2010.0,Sports,Konami Digital Entertainment,0.22,78.0,5.4,7.0
Skies of Arcadia Legends,GC,2002.0,Role-Playing,Atari,0.22,84.0,9.2,95.0
Breath of Fire,GBA,2001.0,Role-Playing,Ubisoft,0.22,79.0,8.8,9.0
Risen 2: Dark Waters,PC,2012.0,Role-Playing,Deep Silver,0.22,69.0,5.6,751.0
NCAA Football 2005,GC,2004.0,Sports,Electronic Arts,0.22,88.0,9.0,5.0
Hamtaro: Ham-Ham Games,GBA,2004.0,Sports,Nintendo,0.22,77.0,7.8,6.0
Soul Sacrifice Delta,PSV,2014.0,Action,Sony Computer Entertainment,0.22,82.0,8.4,125.0
NASCAR 2011: The Game,Wii,2011.0,Racing,Activision,0.22,42.0,3.1,9.0
Spider-Man: Edge of Time,PS3,2011.0,Action,Activision,0.22,58.0,7.2,29.0
Ride,PS4,2015.0,Racing,Milestone S.r.l.,0.22,66.0,7.0,47.0
Spirit Camera: The Cursed Memoir,3DS,2012.0,Adventure,Nintendo,0.22,54.0,6.1,28.0
Galactic Wrestling: Featuring Ultimate Muscle,PS2,2004.0,Fighting,Namco Bandai Games,0.22,61.0,8.0,5.0
FaceBreaker K.O. Party,Wii,2008.0,Fighting,Electronic Arts,0.22,61.0,5.6,7.0
Dino Stalker,PS2,2002.0,Shooter,Capcom,0.22,50.0,6.3,8.0
Mega Man Zero 3,GBA,2004.0,Platform,Capcom,0.22,77.0,9.0,22.0
Super Swing Golf,Wii,2006.0,Sports,Nintendo,0.22,72.0,7.8,15.0
G-Force,PS3,2009.0,Action,Disney Interactive Studios,0.22,68.0,7.6,7.0
Luminous Arc 2,DS,2008.0,Role-Playing,Rising Star Games,0.22,73.0,7.7,14.0
Shinobi,3DS,2011.0,Platform,Sega,0.22,69.0,7.3,33.0
Tony Hawk's Downhill Jam,DS,2006.0,Sports,Activision,0.22,76.0,7.0,7.0
Risen 2: Dark Waters,PS3,2012.0,Role-Playing,Deep Silver,0.22,47.0,5.2,37.0
Age of Empires: The Age of Kings,DS,2006.0,Strategy,THQ,0.22,80.0,7.9,59.0
MotoGP 09/10,PS3,2010.0,Racing,Capcom,0.22,70.0,5.4,28.0
The Lord of the Rings: The Third Age,GBA,2004.0,Role-Playing,Electronic Arts,0.22,67.0,8.5,12.0
Dinosaur King,DS,2007.0,Strategy,Sega,0.22,61.0,8.0,9.0
The Suffering,XB,2004.0,Action,Midway Games,0.22,77.0,8.8,23.0
Tetris Worlds,GC,2002.0,Puzzle,THQ,0.22,47.0,5.6,8.0
The Sims 4: Get Together,PC,2015.0,Simulation,Electronic Arts,0.22,72.0,7.3,117.0
Viewtiful Joe 2,GC,2004.0,Action,Capcom,0.22,86.0,8.3,19.0
Child of Eden,PS3,2011.0,Shooter,Ubisoft,0.22,81.0,7.8,25.0
Touch the Dead,DS,2007.0,Shooter,Eidos Interactive,0.22,56.0,5.6,5.0
Nickelodeon Party Blast,XB,2002.0,Misc,Infogrames,0.22,19.0,4.3,7.0
Jackass the Game,PSP,2007.0,Action,Empire Interactive,0.22,58.0,7.0,12.0
Ragnarok DS,DS,2008.0,Role-Playing,GungHo,0.22,53.0,5.8,17.0
Shellshock: Nam '67,XB,2004.0,Shooter,Eidos Interactive,0.22,58.0,7.0,14.0
Magna Carta: Tears of Blood,PS2,2004.0,Role-Playing,505 Games,0.22,66.0,7.0,22.0
All-Star Baseball 2002,GC,2001.0,Sports,Acclaim Entertainment,0.22,66.0,5.6,9.0
Capcom vs. SNK,DC,2000.0,Fighting,Virgin Interactive,0.22,80.0,9.0,24.0
Pinball Hall of Fame: The Williams Collection,PS3,2009.0,Misc,Crave Entertainment,0.22,82.0,7.9,8.0
Aliens vs Predator: Requiem,PSP,2007.0,Action,Vivendi Games,0.22,49.0,5.6,19.0
Dishonored 2,XOne,2016.0,Action,Bethesda Softworks,0.22,88.0,6.8,156.0
Asphalt: Injection,PSV,2011.0,Action,Ubisoft,0.22,49.0,4.8,28.0
From Russia With Love,GC,2005.0,Action,Electronic Arts,0.22,70.0,8.5,13.0
Guitar Hero: Smash Hits,PS2,2009.0,Misc,Activision,0.22,69.0,8.3,6.0
NBA Live 09 All-Play,Wii,2008.0,Sports,Electronic Arts,0.22,51.0,5.9,14.0
NFL Quarterback Club 2002,PS2,2001.0,Sports,Acclaim Entertainment,0.22,67.0,7.8,6.0
NCAA Basketball 09,X360,2008.0,Sports,Electronic Arts,0.22,70.0,5.6,8.0
Shin Megami Tensei: Persona,PSP,2009.0,Role-Playing,Atlus,0.22,78.0,8.0,47.0
Lords of the Fallen,XOne,2014.0,Role-Playing,Square Enix,0.22,71.0,6.7,166.0
LEGO The Lord of the Rings,PC,2012.0,Action,Warner Bros. Interactive Entertainment,0.22,80.0,8.2,127.0
Growlanser: Heritage of War,PS2,2006.0,Role-Playing,Rising Star Games,0.22,60.0,7.9,9.0
Ben 10 Alien Force: Vilgax Attacks,X360,2009.0,Action,D3Publisher,0.22,61.0,8.3,4.0
Rugby 2004,PS2,2003.0,Sports,Electronic Arts,0.22,61.0,6.8,65.0
Senran Kagura 2: Deep Crimson ,3DS,2014.0,Action,Marvelous Entertainment,0.22,58.0,6.8,56.0
NBA 06,PSP,2005.0,Sports,Sony Computer Entertainment,0.22,72.0,5.4,8.0
KORG DS-10 Synthesizer,DS,2008.0,Misc,AQ Interactive,0.22,82.0,8.2,13.0
Naruto: Ninja Council,GBA,2003.0,Action,Tomy Corporation,0.22,60.0,7.1,9.0
Tropico 3,X360,2009.0,Strategy,Kalypso Media,0.22,75.0,6.6,22.0
Deadly Creatures,Wii,2009.0,Action,THQ,0.22,72.0,8.8,36.0
Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014.0,Fighting,Namco Bandai Games,0.22,62.0,7.3,44.0
Dead Island,PC,2011.0,Action,Deep Silver,0.22,80.0,6.8,1428.0
NFL 2K3,GC,2002.0,Sports,Sega,0.22,92.0,8.3,15.0
Hunted: The Demon's Forge,X360,2011.0,Action,Bethesda Softworks,0.22,61.0,6.0,116.0
Britney's Dance Beat,GBA,2002.0,Misc,THQ,0.22,53.0,7.4,5.0
Shrek SuperSlam,GC,2005.0,Action,Activision,0.22,70.0,7.8,6.0
Full Auto,X360,2006.0,Shooter,Sega,0.22,70.0,7.8,36.0
Herdy Gerdy,PS2,2002.0,Adventure,Eidos Interactive,0.22,69.0,5.0,12.0
Afrika,PS3,2008.0,Adventure,Unknown,0.22,63.0,6.2,34.0
Over G Fighters,X360,2006.0,Simulation,Ubisoft,0.21,49.0,6.0,49.0
Angry Birds Star Wars,PS4,2013.0,Strategy,Activision,0.21,47.0,2.0,87.0
Hot Shots Tennis: Get a Grip,PSP,2010.0,Sports,Sony Computer Entertainment,0.21,80.0,8.0,17.0
Star Wars: The Force Unleashed II,DS,2010.0,Action,LucasArts,0.21,43.0,4.0,5.0
The Dukes of Hazzard: Return of the General Lee,PS2,2004.0,Racing,Ubisoft,0.21,52.0,6.8,8.0
Crash 'N' Burn,PS2,2004.0,Racing,Eidos Interactive,0.21,63.0,8.0,7.0
NBA,PSP,2005.0,Sports,Sony Computer Entertainment,0.21,57.0,6.9,14.0
Disaster Report,PS2,2002.0,Action,Agetec,0.21,66.0,8.0,7.0
Armored Core V,X360,2012.0,Simulation,Namco Bandai Games,0.21,68.0,7.2,37.0
College Hoops 2K7,X360,2006.0,Sports,Take-Two Interactive,0.21,82.0,8.2,12.0
Rampage: Total Destruction,Wii,2006.0,Action,Midway Games,0.21,46.0,5.6,19.0
The Bard's Tale,PS2,2004.0,Role-Playing,Ubisoft,0.21,76.0,8.6,14.0
Robotech: The Macross Saga,GBA,2002.0,Shooter,TDK Mediactive,0.21,61.0,6.5,4.0
Conflict Zone,PS2,2002.0,Strategy,Ubisoft,0.21,47.0,7.4,8.0
Code Name: S.T.E.A.M.,3DS,2015.0,Strategy,Nintendo,0.21,69.0,7.7,125.0
The Bureau: XCOM Declassified,X360,2013.0,Shooter,Take-Two Interactive,0.21,68.0,6.7,118.0
Star Wars: Battlefront,PC,2004.0,Shooter,LucasArts,0.21,72.0,3.5,1509.0
BloodRayne,XB,2002.0,Shooter,Universal Interactive,0.21,76.0,7.5,6.0
NHL 2K6,XB,2005.0,Sports,Take-Two Interactive,0.21,83.0,7.5,26.0
Hannah Montana: The Movie,X360,2009.0,Adventure,Disney Interactive Studios,0.21,25.0,3.8,48.0
Tenchu: Return From Darkness,XB,2004.0,Action,Activision,0.21,70.0,7.0,6.0
World Poker Tour,PS2,2005.0,Misc,Take-Two Interactive,0.21,60.0,8.6,5.0
Neo Contra,PS2,2004.0,Shooter,Konami Digital Entertainment,0.21,65.0,7.1,8.0
MVP Baseball,PSP,2005.0,Sports,Electronic Arts,0.21,67.0,7.7,16.0
Tony Hawk's American Sk8land,DS,2005.0,Sports,Activision,0.21,84.0,8.7,55.0
Viewtiful Joe 2,PS2,2004.0,Action,Capcom,0.21,85.0,7.7,17.0
The BIGS 2,X360,2009.0,Sports,Take-Two Interactive,0.21,76.0,6.2,35.0
Quake III: Revolution,PS2,2001.0,Shooter,Electronic Arts,0.21,84.0,7.2,11.0
Pac-Man World 3,PS2,2005.0,Platform,Namco Bandai Games,0.21,63.0,5.2,13.0
50 Cent: Blood on the Sand,X360,2009.0,Shooter,THQ,0.21,71.0,6.4,64.0
Journey,PS3,2012.0,Adventure,Sony Computer Entertainment Europe,0.21,92.0,8.8,1381.0
SBK X: Superbike World Championship,PS3,2010.0,Racing,Black Bean Games,0.21,73.0,7.5,4.0
Dragon Ball: Fusions,3DS,2016.0,Role-Playing,Namco Bandai Games,0.21,68.0,7.6,16.0
Madden NFL 07,DS,2006.0,Sports,Electronic Arts,0.21,70.0,6.5,10.0
HBO Boxing,PS,2000.0,Fighting,Acclaim Entertainment,0.21,26.0,4.0,5.0
Bass Pro Shops: The Strike,X360,2009.0,Sports,XS Games,0.21,63.0,5.8,5.0
Darkwatch,XB,2005.0,Shooter,Ubisoft,0.21,75.0,8.1,21.0
Disgaea D2: A Brighter Darkness,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.21,74.0,8.1,61.0
Maximo vs Army of Zin,PS2,2003.0,Platform,Capcom,0.21,83.0,7.8,13.0
Assassin's Creed Syndicate,PC,2015.0,Action,Ubisoft,0.21,74.0,5.9,544.0
Summoner 2,PS2,2002.0,Role-Playing,THQ,0.21,76.0,8.3,22.0
Shadow of Destiny,PS2,2001.0,Adventure,Konami Digital Entertainment,0.21,78.0,8.2,19.0
Ninja Gaiden: Dragon Sword,DS,2008.0,Action,Tecmo Koei,0.21,83.0,7.8,36.0
Cabela's Deer Hunt: 2004 Season,XB,2003.0,Sports,Activision Value,0.21,65.0,8.4,16.0
World of Final Fantasy,PSV,2016.0,Role-Playing,Square Enix,0.21,77.0,8.6,46.0
Danganronpa Another Episode: Ultra Despair Girls,PSV,2014.0,Action,Nippon Ichi Software,0.21,72.0,8.4,77.0
Pro Evolution Soccer 2012,Wii,2011.0,Action,Konami Digital Entertainment,0.21,79.0,7.0,12.0
The Legend of Spyro: The Eternal Night,Wii,2007.0,Platform,Vivendi Games,0.21,60.0,6.4,15.0
The Wolf Among Us,PS4,2014.0,Adventure,Telltale Games,0.21,83.0,8.4,259.0
Cursed Mountain,Wii,2009.0,Adventure,Deep Silver,0.21,67.0,7.6,33.0
Age of Empires: Mythologies,DS,2008.0,Strategy,THQ,0.21,78.0,6.9,20.0
SBK Superbike World Championship,X360,2008.0,Racing,Black Bean Games,0.21,63.0,8.0,6.0
Bionicle,GC,2003.0,Action,Electronic Arts,0.21,47.0,4.2,5.0
Heroes of Ruin,3DS,2012.0,Role-Playing,Nintendo,0.21,69.0,7.4,50.0
A Boy and His Blob,Wii,2009.0,Platform,Majesco Entertainment,0.21,80.0,8.7,35.0
Baja: Edge of Control,PS3,2008.0,Racing,THQ,0.21,61.0,5.0,11.0
G.I. Joe: The Rise of Cobra,PS3,2009.0,Action,Electronic Arts,0.21,43.0,4.8,13.0
UFC Undisputed 2010,PSP,2010.0,Fighting,THQ,0.21,74.0,7.0,13.0
World Series of Poker,PSP,2005.0,Misc,Activision,0.21,37.0,6.4,20.0
Rayman Raving Rabbids,X360,2007.0,Misc,Ubisoft,0.21,67.0,7.3,19.0
Deus Ex: The Conspiracy,PS2,2002.0,Action,Eidos Interactive,0.21,81.0,8.9,49.0
Unreal II: The Awakening,XB,2004.0,Shooter,Atari,0.21,64.0,5.3,20.0
Rumble Racing,PS2,2001.0,Racing,Electronic Arts,0.21,85.0,8.2,9.0
Spider-Man: Web of Shadows,PS2,2008.0,Action,Activision,0.21,69.0,4.1,16.0
Vampire Rain,X360,2007.0,Action,Microsoft Game Studios,0.21,38.0,2.9,44.0
Batman Begins,XB,2005.0,Action,Electronic Arts,0.21,65.0,7.1,21.0
NBA Live 15,XOne,2014.0,Sports,Electronic Arts,0.21,53.0,6.8,53.0
JSRF: Jet Set Radio Future,XB,2002.0,Action,Sega,0.21,88.0,8.2,102.0
NHL Hitz 20-02,GC,2001.0,Sports,Midway Games,0.21,79.0,8.7,7.0
Way of the Samurai 3,X360,2009.0,Action,Gamebridge,0.21,55.0,6.8,16.0
NCAA Football 2003,GC,2002.0,Sports,Electronic Arts,0.21,91.0,8.1,9.0
Hitman: HD Trilogy,PS3,2013.0,Action,Square Enix,0.21,71.0,7.6,46.0
J Stars Victory Vs.,PSV,2014.0,Fighting,Namco Bandai Games,0.21,74.0,7.9,29.0
de Blob 2,PS3,2011.0,Platform,THQ,0.21,74.0,7.1,34.0
ESPN Winter X Games: Snowboarding 2002,PS2,2000.0,Sports,Konami Digital Entertainment,0.21,64.0,7.9,8.0
Final Fantasy Fables: Chocobo's Dungeon,Wii,2007.0,Role-Playing,Square Enix,0.21,76.0,8.0,20.0
Project: Snowblind,PS2,2005.0,Action,Eidos Interactive,0.21,78.0,8.3,23.0
Prison Break: The Conspiracy,X360,2010.0,Action,Deep Silver,0.21,40.0,4.7,19.0
You Don't Know Jack,Wii,2011.0,Misc,THQ,0.21,81.0,7.7,6.0
Mortal Kombat: Special Forces,PS,2000.0,Fighting,Midway Games,0.21,28.0,2.4,17.0
Mega Man Legacy Collection,3DS,2016.0,Platform,Capcom,0.21,77.0,7.1,26.0
The Last Airbender,Wii,2010.0,Action,THQ,0.21,53.0,6.6,5.0
NCAA March Madness 07,X360,2007.0,Sports,Electronic Arts,0.21,67.0,7.1,15.0
StokEd,X360,2009.0,Sports,Zushi Games,0.21,68.0,8.6,19.0
Evil Dead: Regeneration,PS2,2005.0,Action,THQ,0.21,68.0,8.5,8.0
Defiance,PC,2013.0,Shooter,Trion Worlds,0.21,64.0,6.5,661.0
NHL 2003,XB,2002.0,Sports,Electronic Arts,0.21,80.0,7.9,12.0
Tiger Woods PGA Tour,PSP,2005.0,Sports,Electronic Arts,0.21,78.0,7.4,14.0
NHL 2K3,PS2,2002.0,Sports,Sega,0.21,89.0,7.8,17.0
You Don't Know Jack,X360,2011.0,Misc,THQ,0.21,82.0,7.9,29.0
Final Fight One,GBA,2001.0,Fighting,Ubisoft,0.21,82.0,7.8,8.0
Tony Hawk's Pro Skater 5,PS4,2015.0,Sports,Activision,0.21,32.0,1.5,427.0
MLB 10: The Show,PSP,2010.0,Sports,Sony Computer Entertainment,0.21,79.0,6.6,8.0
Gallop Racer 2003: A New Breed,PS2,2002.0,Sports,Zoo Digital Publishing,0.21,68.0,8.5,15.0
Frogger 3D,3DS,2011.0,Action,Konami Digital Entertainment,0.21,54.0,5.5,8.0
Blue Dragon Plus,DS,2008.0,Role-Playing,Ignition Entertainment,0.21,69.0,6.5,15.0
BeyBlade VForce: Super Tournament Battle,GC,2002.0,Action,Atari,0.21,33.0,7.5,18.0
Dead to Rights: Retribution,X360,2010.0,Shooter,Namco Bandai Games,0.21,61.0,7.0,34.0
Dragon Ball Z: Sagas,GC,2005.0,Fighting,Atari,0.21,48.0,6.6,11.0
X2: Wolverine's Revenge,XB,2003.0,Platform,Activision,0.21,58.0,6.4,9.0
Power Rangers: Wild Force,GBA,2002.0,Action,THQ,0.21,55.0,6.9,8.0
Tenchu: Shadow Assassins,Wii,2008.0,Action,Ubisoft,0.21,70.0,7.8,24.0
Lost Planet 3,PS3,2013.0,Shooter,Capcom,0.21,61.0,5.5,102.0
Beyblade G-Revolution,GBA,2004.0,Action,Atari,0.2,40.0,7.8,5.0
Capcom Fighting Evolution,PS2,2004.0,Fighting,Capcom,0.2,57.0,4.8,5.0
Assassin's Creed The Ezio Collection,PS4,2016.0,Action,Ubisoft,0.2,72.0,7.4,49.0
God of War Collection,PSV,2014.0,Action,Sony Computer Entertainment,0.2,73.0,7.4,133.0
Anarchy Reigns,PS3,2012.0,Action,Sega,0.2,71.0,8.2,106.0
Mobile Suit Gundam: Crossfire,PS3,2006.0,Simulation,Namco Bandai Games,0.2,33.0,5.1,47.0
Suikoden Tactics,PS2,2005.0,Strategy,Konami Digital Entertainment,0.2,68.0,8.6,17.0
NCAA March Madness 06,XB,2005.0,Sports,Electronic Arts,0.2,76.0,7.2,5.0
Sniper: Ghost Warrior 2,X360,2013.0,Shooter,City Interactive,0.2,52.0,5.7,110.0
EVE Online,PC,2003.0,Role-Playing,CCP,0.2,69.0,7.5,280.0
Phantasy Star Online,DC,2000.0,Role-Playing,Sega,0.2,89.0,9.1,33.0
Crazy Taxi 3: High Roller,XB,2002.0,Racing,Sega,0.2,69.0,8.5,13.0
Midnight Club 3: DUB Edition Remix,XB,2006.0,Racing,Take-Two Interactive,0.2,87.0,5.3,18.0
Thrillville,PSP,2006.0,Strategy,Atari,0.2,72.0,2.8,39.0
"Warhammer 40,000: Space Marine",PC,2011.0,Shooter,THQ,0.2,74.0,7.4,596.0
The King of Fighters Collection: The Orochi Saga,PS2,2006.0,Fighting,Ignition Entertainment,0.2,67.0,8.5,4.0
Disney's Planes,WiiU,2013.0,Simulation,Disney Interactive Studios,0.2,51.0,5.3,9.0
Zombie Army Trilogy,PS4,2015.0,Shooter,Rebellion Developments,0.2,62.0,6.8,88.0
MLB SlugFest 20-03,XB,2002.0,Sports,Midway Games,0.2,79.0,7.8,5.0
The Con,PSP,2005.0,Fighting,Sony Computer Entertainment,0.2,63.0,7.3,16.0
Pitfall: The Lost Expedition,PS2,2004.0,Platform,Activision,0.2,70.0,8.9,12.0
Need for Speed Carbon: Own the City,DS,2006.0,Racing,Electronic Arts,0.2,70.0,7.5,15.0
Enchanted Arms,PS3,2007.0,Role-Playing,Ubisoft,0.2,64.0,5.9,40.0
Le Mans 24 Hours,PS2,2001.0,Racing,Infogrames,0.2,75.0,7.6,9.0
The Witch and the Hundred Knight,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.2,53.0,7.5,80.0
Dragon Ball Z: Harukanaru Densetsu,DS,2007.0,Role-Playing,Namco Bandai Games,0.2,57.0,6.2,10.0
Harvest Moon: More Friends of Mineral Town,GBA,2003.0,Simulation,Ubisoft,0.2,82.0,9.2,40.0
X2: Wolverine's Revenge,GBA,2003.0,Platform,Activision,0.2,72.0,7.2,5.0
NBA 2K2,XB,2002.0,Sports,Sega,0.2,90.0,7.6,5.0
Code of Princess,3DS,2012.0,Action,Agatsuma Entertainment,0.2,67.0,7.6,73.0
Major League Baseball 2K11,PS3,2011.0,Sports,Take-Two Interactive,0.2,72.0,6.3,9.0
Dark Messiah of Might and Magic Elements,X360,2008.0,Role-Playing,Ubisoft,0.2,52.0,7.0,48.0
Planet 51,Wii,2009.0,Action,Sega,0.2,53.0,5.8,4.0
Dead to Rights II,PS2,2005.0,Shooter,Electronic Arts,0.2,51.0,5.3,7.0
FIFA 16,PC,2015.0,Sports,Electronic Arts,0.2,81.0,4.4,296.0
NBA Live 14,XOne,2013.0,Sports,Electronic Arts,0.2,36.0,3.1,88.0
Kung Fu Rider,PS3,2010.0,Action,Sony Computer Entertainment,0.2,36.0,3.7,21.0
DarkStar One: Broken Alliance,X360,2010.0,Simulation,Kalypso Media,0.2,63.0,7.2,19.0
Dragon Ball: Xenoverse 2,XOne,2016.0,Action,Namco Bandai Games,0.2,73.0,7.3,29.0
Odin Sphere: Leifthrasir,PS4,2016.0,Role-Playing,Nippon Ichi Software,0.2,87.0,8.2,178.0
Ty the Tasmanian Tiger 2: Bush Rescue,GC,2004.0,Platform,Electronic Arts,0.2,70.0,8.6,11.0
Body and Brain Connection,X360,2010.0,Misc,Namco Bandai Games,0.2,57.0,4.8,4.0
Dragon Ball: Revenge of King Piccolo,Wii,2009.0,Action,Namco Bandai Games,0.2,65.0,7.3,15.0
Warriors Orochi,PSP,2008.0,Action,Tecmo Koei,0.2,62.0,6.6,10.0
MVP Baseball 2003,XB,2003.0,Sports,Electronic Arts,0.2,82.0,9.0,9.0
Monster Jam,X360,2007.0,Racing,Activision,0.2,43.0,6.4,5.0
Infinite Space,DS,2009.0,Role-Playing,Sega,0.2,75.0,9.0,61.0
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XB,2005.0,Action,Disney Interactive Studios,0.2,72.0,6.0,6.0
NBA 07,PSP,2006.0,Sports,Sony Computer Entertainment,0.2,68.0,7.0,5.0
Two Worlds II,PC,2011.0,Role-Playing,Unknown,0.2,76.0,6.5,315.0
IHRA Drag Racing 2004,XB,2003.0,Racing,Bethesda Softworks,0.2,40.0,7.4,7.0
The Legend of Heroes: Trails of Cold Steel,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.2,86.0,7.7,128.0
Clive Barker's Jericho,PS3,2007.0,Shooter,Codemasters,0.2,60.0,7.1,52.0
Tekken 3D: Prime Edition,3DS,2012.0,Fighting,Nintendo,0.2,64.0,5.9,39.0
Marvel: Ultimate Alliance 2,DS,2009.0,Role-Playing,Activision,0.2,65.0,6.7,9.0
Front Mission Evolved,X360,2010.0,Shooter,Square Enix,0.2,58.0,6.1,24.0
From Russia With Love,XB,2005.0,Action,Electronic Arts,0.2,71.0,8.8,12.0
Apache: Air Assault,PS3,2010.0,Simulation,Activision,0.2,66.0,6.1,12.0
Dying Light,PC,2015.0,Action,Warner Bros. Interactive Entertainment,0.2,75.0,7.9,1295.0
Grandia II,DC,2000.0,Role-Playing,Ubisoft,0.2,90.0,8.8,57.0
Ridge Racer 6,X360,2005.0,Racing,Namco Bandai Games,0.2,74.0,7.1,28.0
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PS2,2005.0,Action,Konami Digital Entertainment,0.2,53.0,7.0,10.0
Zone of the Enders HD Collection,X360,2012.0,Simulation,Konami Digital Entertainment,0.2,75.0,8.8,20.0
Record of Agarest War,X360,2008.0,Role-Playing,Compile Heart,0.2,71.0,7.0,35.0
Gladius,PS2,2003.0,Strategy,Activision,0.2,78.0,8.0,22.0
Earth Defense Force: Insect Armageddon,PS3,2011.0,Shooter,D3Publisher,0.2,63.0,7.0,24.0
Dave Mirra Freestyle BMX 2,XB,2001.0,Sports,Acclaim Entertainment,0.2,76.0,8.2,6.0
SpongeBob SquarePants: Revenge of the Flying Dutchman,GC,2002.0,Platform,THQ,0.2,66.0,8.3,10.0
Taiko Drum Master,PS2,2004.0,Misc,Namco Bandai Games,0.2,77.0,8.1,8.0
Dungeon Hunter Alliance,PSV,2012.0,Action,Ubisoft,0.2,49.0,6.4,61.0
Forgotten Realms: Demon Stone,PS2,2004.0,Action,Atari,0.2,71.0,6.8,18.0
Soldier of Fortune: Payback,X360,2007.0,Shooter,Activision,0.2,50.0,5.6,20.0
Afro Samurai,PS3,2009.0,Action,Atari,0.2,65.0,6.1,27.0
Silent Hill: Book of Memories,PSV,2012.0,Action,Konami Digital Entertainment,0.2,58.0,5.1,102.0
Playboy: The Mansion,PS2,2005.0,Simulation,Ubisoft,0.2,59.0,7.5,18.0
Baja: Edge of Control,X360,2008.0,Racing,THQ,0.2,65.0,7.1,18.0
Tiger Woods PGA Tour 06,PSP,2005.0,Sports,Electronic Arts,0.2,80.0,7.9,8.0
Bleach: The 3rd Phantom,DS,2008.0,Role-Playing,Sega,0.2,59.0,8.0,10.0
MC Groovz Dance Craze,GC,2004.0,Misc,Mad Catz,0.2,42.0,6.8,9.0
The Thing,XB,2002.0,Adventure,Vivendi Games,0.2,78.0,6.6,14.0
Untold Legends: Dark Kingdom,PS3,2006.0,Role-Playing,Electronic Arts,0.2,58.0,7.2,36.0
Plants vs. Zombies,PS3,2011.0,Strategy,PopCap Games,0.2,85.0,7.9,60.0
